0,1,2,3,4,5,6,7
0.5275888213365536,1.257667101502198,0.669217852532518,418.647924494195,782.8838653198717,3.9999999999999996,2.678255585993772,342.92226253574825
0.8612569085220984,1.1488763283486976,0.4940378617891113,419.1777325231341,781.8125630854738,3.5999999999999996,2.678255585993772,342.92226253574825
1.1136217403771669,1.0445564419575535,0.36680681428639195,419.43758703017437,723.6842761698866,3.1999999999999997,145.32071728896761,348.9826405307027
1.1566139008074663,1.005198426271448,0.28783864418883115,405.4408062067517,623.9306880820304,2.8,249.38397021964047,438.8371030731
1.3795589987447034,0.8976058666334947,0.20117442285086926,406.43442267060937,578.7764899781297,2.4,112.88549525975172,349.4901390122925
1.5430961250823005,0.7835104202945475,0.12456396773351501,414.28855778639956,495.760933848713,2.0,207.53889032354235,344.6243065997229
1.9750999865185297,0.532486993674733,0.049369974978987576,413.2853440092023,431.49347662013275,1.6,160.6686430714503,345.1622324961942
2.389956970654174,0.24627703731887712,0.010923189559161741,399.50178405775637,360.2931524917128,1.2000000000000002,178.00081032104984,380.49065111188634
2.384541719289281,0.08413293444689067,0.0018088073002842907,362.7151739500793,276.62766743766986,0.8,209.1637126351075,437.33435149545153
1.816740377161383,0.024811281047376173,0.0002188799110230627,355.64281414328127,187.4861146099429,0.4,222.85388206931754,385.76948840632235
0.0,0.0,0.0,290.0,100.0,0.0,218.71528652485648,382.9548583042615
0.5393463433431194,1.2502104004858623,0.6811089860121406,419.15349080166874,790.2641441011043,3.9999999999999996,18.02322570234674,349.6157958573229
0.8486118499797529,1.1500783440284301,0.5106168570497567,419.11735292130294,783.0548538201659,3.5999999999999996,18.02322570234674,349.6157958573229
1.115848358301532,1.0410318847974727,0.3833992937856266,417.66256353544,731.9465262115762,3.1999999999999997,127.77081902147411,353.0490887029796
1.1707407155873037,0.9972692664216714,0.3072143301454703,405.9205490959088,635.0103024023861,2.8,242.34055952297464,427.569554335618
1.1815077877183635,0.9684525469077405,0.23656057119354634,407.37621848518353,552.5776452836661,2.4,206.08164279679914,380.37800391983586
1.4856694512105066,0.8148129174993783,0.13892503102233478,417.3364093583339,504.99429031849706,2.0,118.9583874129228,321.8370151541678
1.889396784428063,0.5697491776054324,0.05644812040619741,417.2353845638356,428.5073210218316,1.6,191.2174232416636,350.1241451749112
2.359480370314884,0.25914381415172244,0.011850948214726119,402.85128489237405,358.9595795856213,1.2000000000000002,173.8693535905257,378.3249039026889
2.387400749297901,0.08492694124554234,0.001835837202468101,363.13809772923844,277.4845152698018,0.8,203.68766078954886,440.9018425277329
1.813695963545445,0.024937628424440337,0.00022105141648649568,355.83168367077513,187.2412355132223,0.4,225.60819939144892,386.7442435805265
0.0,0.0,0.0,290.0,100.0,0.0,218.10308878305602,383.15295562194973
0.5737706404874012,1.243862283055142,0.6412553685986373,418.805243599714,782.7778196397313,3.9999999999999996,4.90003441526074,338.6041210584792
0.9308397774980307,1.1217661044887628,0.47001612111002866,418.6819085168613,780.8178058736272,3.5999999999999996,4.90003441526074,338.6041210584792
1.1596169048300482,1.0241813001360522,0.3599665646644137,410.1396349326422,724.5822241707743,3.1999999999999997,140.58895425713249,387.96719387107294
1.1854637336318288,0.9911692299258715,0.28854242127115,409.81354615507047,625.1602958625307,2.8,248.55482077060927,384.7352339533951
1.2493705505644785,0.9371646232288153,0.21013472615688875,409.2637278235577,543.3228151773536,2.4,204.59370171294265,382.38515759325264
1.5961839650534828,0.7619003453196466,0.11695909272729962,413.8731671301765,498.7264778750936,2.0,111.49084325564925,331.6335941086112
2.0052630389926565,0.5152726517333974,0.04627005481415568,412.14058063970805,428.56595992655224,1.6,175.40129487135346,349.8756189585905
2.394137586063911,0.23768355774036487,0.010220662152690862,398.22457868879815,355.972627592367,1.2000000000000002,181.48333083546297,383.13834082570696
2.402175136094604,0.08061954339858864,0.0016905935765577289,360.5875195241721,278.6564536806124,0.8,193.29043477938623,435.1389063558191
